,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density
11412,450000,shah alam,selangor,4.0,freehold,partly furnished,1800.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage', 'Parking', 'Jogging Track', 'Playground']",1.0,3.0,1.5-sty terrace/link house,250.0,112500.0,0.0022222222222222222
11413,690000,jalan klang lama (old klang road),kuala lumpur,5.0,freehold,unfurnished,1300.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,1.5-sty terrace/link house,530.77,138000.0,0.0038461538461538464
11414,920000,ulu kelang,kuala lumpur,4.0,freehold,partly furnished,2423.0,[],3.0,2.0,1.5-sty terrace/link house,379.69,230000.0,0.0016508460586050352
11415,600000,ulu tiram,johor,3.0,freehold,unfurnished,1800.0,[],2.0,2.0,1.5-sty terrace/link house,333.33,200000.0,0.0016666666666666668
11416,448000,kulai,johor,3.0,freehold,unfurnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,320.0,149333.33333333334,0.002142857142857143
11417,599000,kuantan,pahang,4.0,freehold,unfurnished,1540.0,[],4.0,2.0,1.5-sty terrace/link house,388.96,149750.0,0.0025974025974025974
11418,1200000,petaling jaya,selangor,4.0,leasehold,unfurnished,2000.0,[],3.0,2.0,1.5-sty terrace/link house,600.0,300000.0,0.002
11419,680000,kepong,kuala lumpur,3.0,leasehold,unfurnished,1600.0,['Parking'],2.0,1.0,1.5-sty terrace/link house,425.0,226666.66666666666,0.001875
11421,580000,skudai,johor,4.0,freehold,unfurnished,1540.0,[],3.0,2.0,1.5-sty terrace/link house,376.62,145000.0,0.0025974025974025974
11422,352000,johor bahru,johor,3.0,freehold,unfurnished,1540.0,[],2.0,1.0,1.5-sty terrace/link house,228.57,117333.33333333333,0.001948051948051948
11423,890000,kota damansara,selangor,3.0,leasehold,unfurnished,1330.0,"['Garage', 'Parking', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,669.17,296666.6666666667,0.002255639097744361
11424,230000,ipoh,perak,3.0,leasehold,unfurnished,960.0,[],2.0,2.0,1.5-sty terrace/link house,239.58,76666.66666666667,0.003125
11425,618000,kulai,johor,3.0,freehold,partly furnished,3300.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores']",2.0,4.0,1.5-sty terrace/link house,187.27,206000.0,0.0009090909090909091
11426,680000,johor bahru,johor,3.0,freehold,partly furnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,485.71,226666.66666666666,0.002142857142857143
11427,460000,shah alam,selangor,3.0,leasehold,unfurnished,952.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking']",2.0,1.0,1.5-sty terrace/link house,483.19,153333.33333333334,0.0031512605042016808
11428,750000,cheras,kuala lumpur,3.0,freehold,unfurnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,535.71,250000.0,0.002142857142857143
11429,780000,cheras,kuala lumpur,4.0,freehold,unfurnished,1500.0,[],2.0,2.0,1.5-sty terrace/link house,520.0,195000.0,0.0026666666666666666
11430,760000,cheras,kuala lumpur,9.0,freehold,unfurnished,2200.0,[],4.0,2.0,1.5-sty terrace/link house,345.45,84444.44444444444,0.004090909090909091
11431,780000,cheras,kuala lumpur,4.0,freehold,unfurnished,1500.0,[],2.0,2.0,1.5-sty terrace/link house,520.0,195000.0,0.0026666666666666666
11432,650000,johor bahru,johor,4.0,freehold,fully furnished,1200.0,"['Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Playground', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,541.67,162500.0,0.0033333333333333335
11433,870000,kepong,kuala lumpur,5.0,leasehold,unfurnished,2500.0,"['Parking', 'Business Centre', 'Retail Stores']",2.0,2.0,1.5-sty terrace/link house,348.0,174000.0,0.002
11434,750000,gelang patah,johor,3.0,freehold,unfurnished,1680.0,"['Kitchen Cabinet', 'Parking', 'Playground', 'Retail Stores', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,446.43,250000.0,0.0017857142857142857
11435,699000,shah alam,selangor,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,3.0,1.5-sty terrace/link house,349.5,174750.0,0.002
11436,790000,kepong,kuala lumpur,4.0,freehold,unfurnished,1540.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground']",2.0,4.0,1.5-sty terrace/link house,512.99,197500.0,0.0025974025974025974
11437,690000,subang jaya,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,431.25,172500.0,0.0025
11438,479000,batu arang,selangor,3.0,leasehold,unfurnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,342.14,159666.66666666666,0.002142857142857143
11439,580000,skudai,johor,4.0,freehold,fully furnished,1540.0,"['Garage', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,376.62,145000.0,0.0025974025974025974
11440,395000,kuantan,pahang,4.0,freehold,unfurnished,1679.0,[],3.0,2.0,1.5-sty terrace/link house,235.26,98750.0,0.0023823704586063135
11441,540000,kuantan,pahang,4.0,freehold,unfurnished,2450.0,"['Balcony', 'Garage', 'Air Conditioner', 'Kitchen Cabinet']",4.0,3.0,1.5-sty terrace/link house,220.41,135000.0,0.0016326530612244899
11442,320000,cheras,kuala lumpur,2.0,leasehold,unfurnished,689.0,[],1.0,2.0,1.5-sty terrace/link house,464.44,160000.0,0.002902757619738752
11443,788000,johor bahru,johor,3.0,freehold,unfurnished,1960.0,[],2.0,2.0,1.5-sty terrace/link house,402.04,262666.6666666667,0.001530612244897959
11444,595000,masai,johor,3.0,freehold,partly furnished,1540.0,"['Garage', 'Kitchen Cabinet']",3.0,2.0,1.5-sty terrace/link house,386.36,198333.33333333334,0.001948051948051948
11445,500000,tebrau,johor,5.0,freehold,unfurnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,357.14,100000.0,0.0035714285714285713
11446,390000,serendah,selangor,4.0,leasehold,unfurnished,1200.0,[],3.0,2.0,1.5-sty terrace/link house,325.0,97500.0,0.0033333333333333335
11447,500000,kulai,johor,3.0,freehold,partly furnished,1200.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,416.67,166666.66666666666,0.0025
11448,395000,balai panjang,melaka,4.0,freehold,unfurnished,1540.0,"['Kitchen Cabinet', 'Parking']",2.0,2.0,1.5-sty terrace/link house,256.49,98750.0,0.0025974025974025974
11449,560000,skudai,johor,4.0,freehold,unfurnished,1540.0,[],3.0,2.0,1.5-sty terrace/link house,363.64,140000.0,0.0025974025974025974
11450,830000,kepong,kuala lumpur,4.0,freehold,unfurnished,1760.0,"['Garage', 'Kitchen Cabinet']",2.0,2.0,1.5-sty terrace/link house,471.59,207500.0,0.0022727272727272726
11451,240000,seremban,negeri sembilan,3.0,freehold,unfurnished,1300.0,[],2.0,2.0,1.5-sty terrace/link house,184.62,80000.0,0.002307692307692308
11452,310000,seremban,negeri sembilan,3.0,freehold,unfurnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,221.43,103333.33333333333,0.002142857142857143
11453,788000,ulu kelang,kuala lumpur,4.0,freehold,unfurnished,1800.0,[],2.0,4.0,1.5-sty terrace/link house,437.78,197000.0,0.0022222222222222222
11454,656000,ulu tiram,johor,5.0,freehold,partly furnished,1760.0,['24-Hour Security'],2.0,2.0,1.5-sty terrace/link house,372.73,131200.0,0.002840909090909091
11455,980000,kepong,kuala lumpur,5.0,freehold,unfurnished,2200.0,['24-Hour Security'],3.0,2.0,1.5-sty terrace/link house,445.45,196000.0,0.0022727272727272726
11456,990000,tanjung tokong,penang,3.0,freehold,unfurnished,1700.0,[],3.0,2.0,1.5-sty terrace/link house,582.35,330000.0,0.0017647058823529412
11457,1930000,petaling jaya,selangor,5.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,3.0,1.5-sty terrace/link house,965.0,386000.0,0.0025
11458,750000,puchong,selangor,3.0,freehold,unfurnished,1350.0,[],2.0,2.0,1.5-sty terrace/link house,555.56,250000.0,0.0022222222222222222
11459,528000,klang,selangor,4.0,freehold,unfurnished,2080.0,[],2.0,2.0,1.5-sty terrace/link house,253.85,132000.0,0.0019230769230769232
11460,360000,kuantan,pahang,5.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Wading Pool', 'Cafe', 'Badminton Court', 'Bus Stop', 'Basketball Court']",2.0,2.0,1.5-sty terrace/link house,225.0,72000.0,0.003125
11461,980000,ayer itam,penang,4.0,freehold,unfurnished,2313.0,[],2.0,3.0,1.5-sty terrace/link house,423.69,245000.0,0.0017293558149589277
11462,850000,kepong,kuala lumpur,5.0,leasehold,partly furnished,2600.0,[],3.0,2.0,1.5-sty terrace/link house,326.92,170000.0,0.0019230769230769232
11463,680000,selayang,selangor,3.0,freehold,unfurnished,1650.0,[],2.0,2.0,1.5-sty terrace/link house,412.12,226666.66666666666,0.0018181818181818182
11464,400000,johor bahru,johor,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,259.74,133333.33333333334,0.001948051948051948
11465,440000,kulai,johor,3.0,freehold,partly furnished,1650.0,[],2.0,2.0,1.5-sty terrace/link house,266.67,146666.66666666666,0.0018181818181818182
11466,275000,serendah,selangor,3.0,leasehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,229.17,91666.66666666667,0.0025
11467,945000,petaling jaya,selangor,6.0,freehold,unfurnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",2.0,2.0,1.5-sty terrace/link house,572.73,157500.0,0.0036363636363636364
11468,510000,sungai buloh,selangor,5.0,leasehold,unfurnished,1500.0,['Kitchen Cabinet'],2.0,2.0,1.5-sty terrace/link house,340.0,102000.0,0.0033333333333333335
11469,730000,subang jaya,selangor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,608.33,243333.33333333334,0.0025
11470,470000,cheras,kuala lumpur,3.0,leasehold,unfurnished,1500.0,"['Garden', 'Balcony']",2.0,2.0,1.5-sty terrace/link house,313.33,156666.66666666666,0.002
11471,588000,selayang,selangor,4.0,freehold,unfurnished,1800.0,"['Balcony', 'Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground']",3.0,2.0,1.5-sty terrace/link house,326.67,147000.0,0.0022222222222222222
11472,1300000,jalan ipoh,kuala lumpur,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,650.0,325000.0,0.002
11473,685000,puchong,selangor,4.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,456.67,171250.0,0.0026666666666666666
11475,500000,johor bahru,johor,5.0,freehold,partly furnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,357.14,100000.0,0.0035714285714285713
11476,675000,setapak,kuala lumpur,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Balcony', 'Garden', 'Parking', 'Jogging Track', 'Business Centre', 'Retail Stores']",2.0,2.0,1.5-sty terrace/link house,337.5,168750.0,0.002
11477,265000,kuantan,pahang,4.0,freehold,unfurnished,1500.0,[],2.0,2.0,1.5-sty terrace/link house,176.67,66250.0,0.0026666666666666666
11478,479000,batu arang,selangor,3.0,leasehold,unfurnished,1600.0,"['Jogging Track', 'Playground']",2.0,2.0,1.5-sty terrace/link house,299.38,159666.66666666666,0.001875
11479,668000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,428.21,167000.0,0.002564102564102564
11480,690000,subang jaya,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,431.25,172500.0,0.0025
11481,730000,klang,selangor,6.0,freehold,partly furnished,3650.0,[],4.0,2.0,1.5-sty terrace/link house,200.0,121666.66666666667,0.0016438356164383563
11482,720000,shah alam,selangor,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,3.0,1.5-sty terrace/link house,360.0,180000.0,0.002
11483,240000,kuantan,pahang,4.0,freehold,unfurnished,1000.0,[],2.0,2.0,1.5-sty terrace/link house,240.0,60000.0,0.004
11484,438000,masai,johor,3.0,freehold,unfurnished,1300.0,[],3.0,2.0,1.5-sty terrace/link house,336.92,146000.0,0.002307692307692308
11485,568000,masai,johor,4.0,freehold,partly furnished,1680.0,"['Garage', 'Kitchen Cabinet']",3.0,2.0,1.5-sty terrace/link house,338.1,142000.0,0.002380952380952381
11486,650000,puchong,selangor,4.0,freehold,partly furnished,1540.0,"['Air Conditioner', 'Balcony', 'Playground', '24-Hour Security', 'Badminton Court']",3.0,2.0,1.5-sty terrace/link house,422.08,162500.0,0.0025974025974025974
11487,1077000,petaling jaya,selangor,4.0,leasehold,unfurnished,2140.0,[],4.0,2.0,1.5-sty terrace/link house,503.27,269250.0,0.001869158878504673
11488,318000,kuantan,pahang,5.0,freehold,unfurnished,1900.0,[],2.0,2.0,1.5-sty terrace/link house,167.37,63600.0,0.002631578947368421
11489,380000,kuantan,pahang,5.0,freehold,unfurnished,1842.0,['Garden'],2.0,2.0,1.5-sty terrace/link house,206.3,76000.0,0.0027144408251900108
11490,665888,jalan ipoh,kuala lumpur,3.0,freehold,partly furnished,1440.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,2.0,1.5-sty terrace/link house,462.42,221962.66666666666,0.0020833333333333333
11491,680000,kepong,selangor,3.0,freehold,unfurnished,1500.0,[],3.0,2.0,1.5-sty terrace/link house,453.33,226666.66666666666,0.002
11492,695000,ulu tiram,johor,5.0,freehold,unfurnished,2560.0,[],2.0,2.0,1.5-sty terrace/link house,271.48,139000.0,0.001953125
11493,440000,kulai,johor,3.0,freehold,unfurnished,2200.0,"['Kitchen Cabinet', 'Parking']",2.0,2.0,1.5-sty terrace/link house,200.0,146666.66666666666,0.0013636363636363637
11494,830000,ulu kelang,kuala lumpur,4.0,freehold,partly furnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garage', 'Garden', 'Parking']",3.0,2.0,1.5-sty terrace/link house,415.0,207500.0,0.002
11495,695000,johor bahru,johor,5.0,freehold,unfurnished,2560.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,271.48,139000.0,0.001953125
11496,870000,subang jaya,selangor,3.0,freehold,fully furnished,1560.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,1.0,1.5-sty terrace/link house,557.69,290000.0,0.0019230769230769232
11497,799000,ulu kelang,kuala lumpur,5.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,499.38,159800.0,0.003125
11498,750000,subang jaya,selangor,3.0,freehold,partly furnished,1300.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,576.92,250000.0,0.002307692307692308
11499,618000,kulai,johor,3.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground']",2.0,2.0,1.5-sty terrace/link house,309.0,206000.0,0.0015
11500,285000,sungai karang,pahang,4.0,freehold,unfurnished,1200.0,"['Kitchen Cabinet', 'Garage', 'Air Conditioner', 'Balcony']",3.0,2.0,1.5-sty terrace/link house,237.5,71250.0,0.0033333333333333335
11501,498000,iskandar puteri (nusajaya),johor,3.0,freehold,unfurnished,1500.0,"['Jogging Track', 'Playground']",2.0,2.0,1.5-sty terrace/link house,332.0,166000.0,0.002
11502,440000,kulai,johor,3.0,freehold,unfurnished,2200.0,"['Kitchen Cabinet', 'Bbq', 'Parking', 'Jogging Track', 'Playground']",2.0,2.0,1.5-sty terrace/link house,200.0,146666.66666666666,0.0013636363636363637
11503,1300000,jalan ipoh,kuala lumpur,4.0,freehold,partly furnished,2000.0,[],2.0,2.0,1.5-sty terrace/link house,650.0,325000.0,0.002
11504,698000,skudai,johor,4.0,freehold,unfurnished,1920.0,[],2.0,2.0,1.5-sty terrace/link house,363.54,174500.0,0.0020833333333333333
11505,605000,ulu tiram,johor,4.0,freehold,unfurnished,1760.0,[],2.0,2.0,1.5-sty terrace/link house,343.75,151250.0,0.0022727272727272726
11506,250000,ipoh,perak,3.0,leasehold,unfurnished,1300.0,[],2.0,2.0,1.5-sty terrace/link house,192.31,83333.33333333333,0.002307692307692308
11508,675000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,[],2.0,2.0,1.5-sty terrace/link house,432.69,168750.0,0.002564102564102564
11509,360000,pasir gudang,johor,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,233.77,120000.0,0.001948051948051948
11510,688000,cheras,selangor,4.0,freehold,unfurnished,1528.0,"['Kitchen Cabinet', 'Parking', 'Jogging Track']",2.0,2.0,1.5-sty terrace/link house,450.26,172000.0,0.002617801047120419
11511,758000,gelang patah,johor,4.0,freehold,partly furnished,3360.0,[],2.0,2.0,1.5-sty terrace/link house,225.6,189500.0,0.0011904761904761906
11512,700000,ulu tiram,johor,4.0,freehold,unfurnished,1760.0,[],2.0,2.0,1.5-sty terrace/link house,397.73,175000.0,0.0022727272727272726
11513,750000,bandar kinrara,selangor,3.0,freehold,unfurnished,1350.0,"['Garage', 'Kitchen Cabinet', 'Playground']",2.0,2.0,1.5-sty terrace/link house,555.56,250000.0,0.0022222222222222222
11514,466700,klebang,melaka,4.0,malay reserved land,unfurnished,1800.0,['Balcony'],2.0,2.0,1.5-sty terrace/link house,259.28,116675.0,0.0022222222222222222
11515,500000,puchong,selangor,5.0,leasehold,unfurnished,1400.0,"['Parking', 'Playground']",2.0,2.0,1.5-sty terrace/link house,357.14,100000.0,0.0035714285714285713
11516,410000,klang,selangor,3.0,freehold,unfurnished,1020.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garage', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores']",2.0,2.0,1.5-sty terrace/link house,401.96,136666.66666666666,0.0029411764705882353
11517,375000,pasir gudang,johor,3.0,freehold,unfurnished,1760.0,[],2.0,1.0,1.5-sty terrace/link house,213.07,125000.0,0.0017045454545454545
11518,690000,jalan klang lama (old klang road),kuala lumpur,5.0,freehold,unfurnished,1300.0,"['Kitchen Cabinet', 'Air Conditioner']",4.0,2.0,1.5-sty terrace/link house,530.77,138000.0,0.0038461538461538464
11519,420000,kuantan,pahang,4.0,freehold,unfurnished,2184.0,[],2.0,2.0,1.5-sty terrace/link house,192.31,105000.0,0.0018315018315018315
11520,850000,bandar kinrara,selangor,2.0,freehold,partly furnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,566.67,425000.0,0.0013333333333333333
11521,1200000,setapak,kuala lumpur,6.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner']",3.0,2.0,1.5-sty terrace/link house,400.0,200000.0,0.002
11522,689000,subang jaya,selangor,4.0,freehold,fully furnished,1540.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,447.4,172250.0,0.0025974025974025974
11523,260000,kuantan,pahang,5.0,freehold,unfurnished,1469.0,[],2.0,2.0,1.5-sty terrace/link house,176.99,52000.0,0.0034036759700476512
11524,668000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",2.0,2.0,1.5-sty terrace/link house,428.21,167000.0,0.002564102564102564
11525,749000,subang jaya,selangor,3.0,freehold,fully furnished,1700.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",2.0,2.0,1.5-sty terrace/link house,440.59,249666.66666666666,0.0017647058823529412
11526,668000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,428.21,167000.0,0.002564102564102564
11527,690000,subang jaya,selangor,4.0,freehold,unfurnished,1600.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,431.25,172500.0,0.0025
11528,720000,shah alam,selangor,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,3.0,1.5-sty terrace/link house,360.0,180000.0,0.002
11529,650000,puchong,selangor,4.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony']",3.0,1.0,1.5-sty terrace/link house,433.33,162500.0,0.0026666666666666666
11530,788000,ulu kelang,kuala lumpur,4.0,freehold,unfurnished,1800.0,[],2.0,4.0,1.5-sty terrace/link house,437.78,197000.0,0.0022222222222222222
11531,660000,cheras,selangor,3.0,freehold,partly furnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,471.43,220000.0,0.002142857142857143
11533,685000,puchong,selangor,3.0,freehold,unfurnished,1300.0,[],2.0,2.0,1.5-sty terrace/link house,526.92,228333.33333333334,0.002307692307692308
11534,685000,puchong,selangor,4.0,freehold,unfurnished,1800.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security', 'Basketball Court']",2.0,2.0,1.5-sty terrace/link house,380.56,171250.0,0.0022222222222222222
11535,785000,subang jaya,selangor,4.0,freehold,unfurnished,1650.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking']",2.0,2.0,1.5-sty terrace/link house,475.76,196250.0,0.0024242424242424242
11536,438000,masai,johor,3.0,freehold,unfurnished,1300.0,[],3.0,2.0,1.5-sty terrace/link house,336.92,146000.0,0.002307692307692308
11537,650000,puchong,selangor,4.0,freehold,partly furnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",3.0,2.0,1.5-sty terrace/link house,433.33,162500.0,0.0026666666666666666
11538,605000,ulu tiram,johor,3.0,freehold,unfurnished,1765.0,[],2.0,2.0,1.5-sty terrace/link house,342.78,201666.66666666666,0.0016997167138810198
11539,605000,ulu tiram,johor,3.0,freehold,unfurnished,1760.0,[],2.0,2.0,1.5-sty terrace/link house,343.75,201666.66666666666,0.0017045454545454545
11540,1100000,subang jaya,selangor,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,916.67,366666.6666666667,0.0025
11541,680000,subang jaya,selangor,4.0,freehold,unfurnished,1560.0,[],2.0,2.0,1.5-sty terrace/link house,435.9,170000.0,0.002564102564102564
11542,699000,shah alam,selangor,4.0,freehold,unfurnished,2000.0,[],2.0,2.0,1.5-sty terrace/link house,349.5,174750.0,0.002
11543,708000,johor bahru,johor,4.0,freehold,unfurnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,459.74,177000.0,0.0025974025974025974
11544,730000,klang,selangor,6.0,freehold,partly furnished,2850.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Playground', '24-Hour Security']",4.0,2.0,1.5-sty terrace/link house,256.14,121666.66666666667,0.002105263157894737
11545,663888,jalan ipoh,kuala lumpur,3.0,freehold,partly furnished,1440.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,2.0,1.5-sty terrace/link house,461.03,221296.0,0.0020833333333333333
11546,538000,perling,johor,3.0,freehold,unfurnished,1500.0,['Parking'],2.0,4.0,1.5-sty terrace/link house,358.67,179333.33333333334,0.002
11547,538000,butterworth,penang,3.0,freehold,unfurnished,1200.0,[],2.0,2.0,1.5-sty terrace/link house,448.33,179333.33333333334,0.0025
11548,1200000,petaling jaya,selangor,5.0,leasehold,unfurnished,4000.0,[],4.0,2.0,1.5-sty terrace/link house,300.0,240000.0,0.00125
11549,529000,cheras,selangor,3.0,freehold,partly furnished,1540.0,"['Parking', '24-Hour Security']",2.0,1.0,1.5-sty terrace/link house,343.51,176333.33333333334,0.001948051948051948
11550,658888,jalan ipoh,kuala lumpur,3.0,freehold,partly furnished,1440.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,2.0,1.5-sty terrace/link house,457.56,219629.33333333334,0.0020833333333333333
11551,599000,skudai,johor,3.0,freehold,partly furnished,1400.0,[],2.0,2.0,1.5-sty terrace/link house,427.86,199666.66666666666,0.002142857142857143
11552,400000,johor bahru,johor,3.0,freehold,partly furnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,259.74,133333.33333333334,0.001948051948051948
11553,799000,subang jaya,selangor,3.0,freehold,partly furnished,1800.0,[],3.0,2.0,1.5-sty terrace/link house,443.89,266333.3333333333,0.0016666666666666668
11554,798000,subang jaya,selangor,3.0,freehold,partly furnished,1800.0,[],3.0,2.0,1.5-sty terrace/link house,443.33,266000.0,0.0016666666666666668
11555,1250000,cheras,selangor,5.0,freehold,unfurnished,3000.0,[],4.0,2.0,1.5-sty terrace/link house,416.67,250000.0,0.0016666666666666668
11556,638000,gelang patah,johor,4.0,freehold,partly furnished,1680.0,"['Kitchen Cabinet', 'Air Conditioner', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",2.0,2.0,1.5-sty terrace/link house,379.76,159500.0,0.002380952380952381
11557,665000,subang jaya,selangor,3.0,freehold,unfurnished,1350.0,[],2.0,2.0,1.5-sty terrace/link house,492.59,221666.66666666666,0.0022222222222222222
11558,350000,seremban,negeri sembilan,3.0,freehold,unfurnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,227.27,116666.66666666667,0.001948051948051948
11559,530000,klang,selangor,4.0,freehold,partly furnished,1300.0,"['Kitchen Cabinet', 'Air Conditioner', '24-Hour Security', 'Playground', 'Parking']",3.0,2.0,1.5-sty terrace/link house,407.69,132500.0,0.003076923076923077
11560,250000,kuantan,pahang,3.0,leasehold,unfurnished,1105.0,[],2.0,2.0,1.5-sty terrace/link house,226.24,83333.33333333333,0.0027149321266968325
11561,294900,kuantan,pahang,4.0,malay reserved land,unfurnished,1050.0,[],2.0,2.0,1.5-sty terrace/link house,280.86,73725.0,0.0038095238095238095
11562,1000000,sri petaling,kuala lumpur,4.0,freehold,unfurnished,1700.0,[],3.0,2.0,1.5-sty terrace/link house,588.24,250000.0,0.002352941176470588
11563,658800,jalan ipoh,kuala lumpur,3.0,freehold,partly furnished,1440.0,"['Air Conditioner', 'Kitchen Cabinet']",2.0,2.0,1.5-sty terrace/link house,457.5,219600.0,0.0020833333333333333
11564,708000,johor bahru,johor,4.0,freehold,unfurnished,1540.0,[],2.0,2.0,1.5-sty terrace/link house,459.74,177000.0,0.0025974025974025974
11565,1750000,petaling jaya,selangor,5.0,freehold,partly furnished,2000.0,[],3.0,2.0,1.5-sty terrace/link house,875.0,350000.0,0.0025
11566,720000,shah alam,selangor,4.0,freehold,unfurnished,2000.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,3.0,1.5-sty terrace/link house,360.0,180000.0,0.002
11567,850000,subang jaya,selangor,3.0,freehold,unfurnished,1500.0,"['Kitchen Cabinet', 'Air Conditioner']",2.0,2.0,1.5-sty terrace/link house,566.67,283333.3333333333,0.002
